ECRef,RegulatedEntityName,RegulatedEntityTypeName,RegistrationStatusName,RegisterName,EntityStatusName,ReferendumName,DesignationStatusName,CompanyRegistrationNumber,ApprovedDate,FieldingCandidatesInEngland,FieldingCandidatesInScotland,FieldingCandidatesInWales,FieldingCandidatesMinorParty,ReferendumOutcome,CampaigningName,Description,DescriptionTranslation,DateDescriptionFirstApproved,FinancialYearEnd
PP7984,Independent Union,Political Party,Registered,Great Britain,,,,,18/02/2019,True,False,False,False,,,Independent Union - Hartlepool,,03/02/2020 16:34:23,31/12
PP7984,Independent Union,Political Party,Registered,Great Britain,,,,,18/02/2019,True,False,False,False,,,Independent Union - Hartlepool First,,03/02/2020 16:34:23,31/12
PP252,Independents @ Swansea,Political Party,Registered,Great Britain,,,,,21/06/2002,False,False,True,False,,,The official Independents@Swansea candidate,,21/06/2002 00:00:00,31/12
PP252,Independents @ Swansea,Political Party,Registered,Great Britain,,,,,21/06/2002,False,False,True,False,,,The official Independents at Swansea candidate,,21/06/2002 00:00:00,31/12
PP252,Independents @ Swansea,Political Party,Registered,Great Britain,,,,,21/06/2002,False,False,True,False,,,An official Independents@Swansea candidate,,21/06/2002 00:00:00,31/12
PP252,Independents @ Swansea,Political Party,Registered,Great Britain,,,,,21/06/2002,False,False,True,False,,,An official Independents at Swansea candidate,,21/06/2002 00:00:00,31/12
PP252,Independents @ Swansea,Political Party,Registered,Great Britain,,,,,21/06/2002,False,False,True,False,,,The Independents@Swansea official candidate,,21/06/2002 00:00:00,31/12
PP252,Independents @ Swansea,Political Party,Registered,Great Britain,,,,,21/06/2002,False,False,True,False,,,The Independents at Swansea official candidate,,21/06/2002 00:00:00,31/12
PP252,Independents @ Swansea,Political Party,Registered,Great Britain,,,,,21/06/2002,False,False,True,False,,,An Independents@Swansea official candidate,,21/06/2002 00:00:00,31/12
PP252,Independents @ Swansea,Political Party,Registered,Great Britain,,,,,21/06/2002,False,False,True,False,,,An Independents at Swansea official candidate,,21/06/2002 00:00:00,31/12
PPm6886,Independents for Frome,Minor Party,Registered,,,,,,09/11/2018,True,False,False,True,,,,,,
PPm12648,Independents for Rame and Maker (INFORM),Minor Party,Registered,,,,,,08/01/2021,True,False,False,True,,,,,,
PP11472,Ingleby Barwick Independent Society,Political Party,Registered,Great Britain,,,,,03/02/2020,True,False,False,False,,,,,,31/12
PP2152,Interactive Democracy,Political Party,Registered,Great Britain,,,,,10/01/2014,True,True,True,False,,,Interactive Democracy – Distributed Ledger Technology,,30/09/2019 16:07:45,31/12
PP2152,Interactive Democracy,Political Party,Registered,Great Britain,,,,,10/01/2014,True,True,True,False,,,Interactive Democracy - Blockchain,,30/09/2019 16:07:45,31/12
PP2152,Interactive Democracy,Political Party,Registered,Great Britain,,,,,10/01/2014,True,True,True,False,,,Interactive Democracy – Consensus Multiperson Decision Making,,30/09/2019 16:07:45,31/12
PP2152,Interactive Democracy,Political Party,Registered,Great Britain,,,,,10/01/2014,True,True,True,False,,,Interactive Democracy – Behavioural Analytics,,30/09/2019 16:07:45,31/12
PP2152,Interactive Democracy,Political Party,Registered,Great Britain,,,,,10/01/2014,True,True,True,False,,,Interactive Democracy - Decentralised,,30/09/2019 16:07:45,31/12
PP2152,Interactive Democracy,Political Party,Registered,Great Britain,,,,,10/01/2014,True,True,True,False,,,Digital Interactive Democracy,,30/09/2019 16:07:45,31/12
PP2152,Interactive Democracy,Political Party,Registered,Great Britain,,,,,10/01/2014,True,True,True,False,,,Interactive Democracy - Social Network,,23/03/2021 12:44:18,31/12
PP2152,Interactive Democracy,Political Party,Registered,Great Britain,,,,,10/01/2014,True,True,True,False,,,Interactive Democracy - Real Time Decision Making,,23/03/2021 12:44:18,31/12
PP2152,Interactive Democracy,Political Party,Registered,Great Britain,,,,,10/01/2014,True,True,True,False,,,Interactive Democracy - Crypto,,23/03/2021 12:44:18,31/12
PP2152,Interactive Democracy,Political Party,Registered,Great Britain,,,,,10/01/2014,True,True,True,False,,,Interactive Democracy - Public Network,,23/03/2021 12:44:18,31/12
PP2152,Interactive Democracy,Political Party,Registered,Great Britain,,,,,10/01/2014,True,True,True,False,,,Interactive Democracy - Cryptocurrency,,23/03/2021 12:44:18,31/12
PP883,It's Our County (Herefordshire),Political Party,Registered,Great Britain,,,,,25/08/2010,True,False,False,False,,,It's Our County: Independent Organised Capable,,01/02/2019 14:29:44,31/12
PP883,It's Our County (Herefordshire),Political Party,Registered,Great Britain,,,,,25/08/2010,True,False,False,False,,,It's Our County: Here for Herefordshire,,01/02/2019 14:29:44,31/12
PP883,It's Our County (Herefordshire),Political Party,Registered,Great Britain,,,,,25/08/2010,True,False,False,False,,,It's Our County with Herefordshire Independents,,01/02/2019 14:29:44,31/12
PP1888,iXDemocracy,Political Party,Registered,Great Britain,,,,,21/03/2012,True,True,True,False,,,,,,31/12
PP340,Joint Communities,Political Party,Registered,Great Britain,,,,,01/07/2003,True,True,True,False,,,,,,31/12
PP2034,Justice For Men & Boys,Political Party,Registered,Great Britain,,,,,21/02/2013,True,True,True,False,,,,,,31/12
PP157,Justice Party,Political Party,Registered,Great Britain,,,,,26/04/2001,True,False,False,False,,,,,,31/12
PP12717,Keep Equality Safe Party,Political Party,Registered,Great Britain,,,,,19/03/2021,True,False,False,False,,,,,,31/12
PP6302,Kingston Independent Residents Group,Political Party,Registered,Great Britain,,,,,16/02/2017,True,False,False,False,,,Your Kingston Independent Residents Group candidate,,16/02/2017 11:17:44,31/12
PP6302,Kingston Independent Residents Group,Political Party,Registered,Great Britain,,,,,16/02/2017,True,False,False,False,,,Kingston Independent Residents Group - Kingston Matters,,24/03/2021 17:32:27,31/12
PP6302,Kingston Independent Residents Group,Political Party,Registered,Great Britain,,,,,16/02/2017,True,False,False,False,,,Kingston Independent Residents Group - Malden Matters,,24/03/2021 17:32:27,31/12
PP6302,Kingston Independent Residents Group,Political Party,Registered,Great Britain,,,,,16/02/2017,True,False,False,False,,,Kingston Independent Residents Group - Surbiton Matters,,24/03/2021 17:32:27,31/12
PP6302,Kingston Independent Residents Group,Political Party,Registered,Great Britain,,,,,16/02/2017,True,False,False,False,,,Chessington Matters - Kingston Independent Residents Group,,24/03/2021 17:32:27,31/12
PP6302,Kingston Independent Residents Group,Political Party,Registered,Great Britain,,,,,16/02/2017,True,False,False,False,,,Kingston Independent Residents Group - Norbiton Matters,,24/03/2021 17:32:27,31/12
PP6302,Kingston Independent Residents Group,Political Party,Registered,Great Britain,,,,,16/02/2017,True,False,False,False,,,Kingston Independent Residents Group - Tolworth Matters,,24/03/2021 17:32:27,31/12
PP6302,Kingston Independent Residents Group,Political Party,Registered,Great Britain,,,,,16/02/2017,True,False,False,False,,,Kingston Independent Residents Group (KIRG),,24/03/2021 17:32:27,31/12
PP6302,Kingston Independent Residents Group,Political Party,Registered,Great Britain,,,,,16/02/2017,True,False,False,False,,,Kingston Independent Residents Group - Berrylands Matters,,24/03/2021 17:32:27,31/12
PP6302,Kingston Independent Residents Group,Political Party,Registered,Great Britain,,,,,16/02/2017,True,False,False,False,,,Kingston Independent Residents - No to Overdevelopment,,07/04/2021 12:25:02,31/12
PP6302,Kingston Independent Residents Group,Political Party,Registered,Great Britain,,,,,16/02/2017,True,False,False,False,,,Kingston Independent Residents - Unlock Chessington's Potential,,07/04/2021 12:25:02,31/12
PP53,Labour Party,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,The Labour Party Candidate,,02/02/2001 00:00:00,31/12
PP53,Labour Party,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Labour Party Candidate,Ymgeisydd Plaid Lafur,02/02/2001 00:00:00,31/12
PP53,Labour Party,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Scottish Labour Party Candidate,,02/02/2001 00:00:00,31/12
PP53,Labour Party,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Labour Party Candidate,,02/02/2001 00:00:00,31/12
PP53,Labour Party,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Scottish Labour Party,,02/02/2001 00:00:00,31/12
PP53,Labour Party,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Labour and Co-operative Party (Joint Description with Co-operative Party),Llafur a’r Blaid Gydweithredol,02/02/2001 00:00:00,31/12
PP53,Labour Party,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Welsh Labour,Llafur Cymru,16/03/2011 11:07:36,31/12
PP53,Labour Party,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Welsh Labour Candidate,Ymgeisydd Llafur Cymru,16/03/2011 11:07:36,31/12
PP53,Labour Party,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Welsh Labour Party Candidate,Ymgeisydd Plaid Llafur Cymru,16/03/2011 11:07:36,31/12
PP53,Labour Party,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Glasgow Labour,,14/02/2012 17:09:34,31/12
PPm12775,Leckhampton Green Land Action Group,Minor Party,Registered,,,,,,24/03/2021,True,False,False,True,,,,,,
PP2045,Left Unity,Political Party,Registered,Great Britain,,,,,26/03/2013,True,True,True,False,,,Left Unity Party,,23/04/2013 15:41:10,31/12
PP2045,Left Unity,Political Party,Registered,Great Britain,,,,,26/03/2013,True,True,True,False,,,Left Unity - Trade Unionists and Socialists (Joint Descriptions with Trade Unionist and Socialist Coalition),,23/02/2015 21:40:05,31/12
PP7919,"Leigh, Atherton & Tyldesley Together",Political Party,Registered,Great Britain,,,,,16/11/2018,True,False,False,False,,,,,,31/12
PP12768,Let London Live,Political Party,Registered,Great Britain,,,,,17/03/2021,True,False,False,False,,,,,,31/12
PP789,Lewisham People Before Profit,Political Party,Registered,Great Britain,,,,,04/12/2009,True,False,False,False,,,,,,31/12
PP90,Liberal Democrats,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Welsh Liberal Democrats - Democratiaid Rhyddfrydol Cymru,,02/02/2001 00:00:00,31/12
PP90,Liberal Democrats,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Scottish Liberal Democrats,,02/02/2001 00:00:00,31/12
PP90,Liberal Democrats,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Welsh Liberal Democrats,Democratiaid Rhyddfrydol Cymru,02/02/2001 00:00:00,31/12
PP90,Liberal Democrats,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Liberal Democrat Focus Team,Tîm Ffocws y Democratiaid Rhyddfrydol,02/02/2001 00:00:00,31/12
PP90,Liberal Democrats,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Scottish Liberal Democrat Focus Team,,02/02/2001 00:00:00,31/12
PP90,Liberal Democrats,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Liberal Democrat,Democratiaid Rhyddfrydol,02/02/2001 00:00:00,31/12
PP90,Liberal Democrats,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Focus Team,Tîm Ffocws,02/02/2001 00:00:00,31/12
PP90,Liberal Democrats,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Welsh Liberal Democrats Focus team,Tîm Ffocws Democratiaid Rhyddfrydol Cymru,11/03/2015 00:16:54,31/12
PP90,Liberal Democrats,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Scottish Liberal Democrats - Put Recovery First,,16/03/2021 16:19:17,31/12
PP90,Liberal Democrats,Political Party,Registered,Great Britain,,,,,14/01/1999,True,True,True,False,,,Welsh Liberal Democrats – Put Recovery First,Democratiaid Rhyddfrydol Cymru - Adfywio yw'r flaenoriaeth,16/03/2021 16:19:17,31/12
PP684,Libertarian Party,Political Party,Registered,Great Britain,,,,,21/11/2007,True,False,True,False,,,Libertarian Party UK,,21/11/2007 00:00:00,31/12
PP685,Libertarian Party,Political Party,Registered,Northern Ireland,,,,,21/11/2007,False,False,False,False,,,Libertarian Party UK,,21/11/2007 00:00:00,31/12
PP1986,Life,Political Party,Registered,Great Britain,,,,,05/03/2013,True,True,True,False,,,The Life Party,,05/03/2013 15:57:59,31/12
PP1986,Life,Political Party,Registered,Great Britain,,,,,05/03/2013,True,True,True,False,,,UK Life,,05/03/2013 15:57:59,31/12
PP1986,Life,Political Party,Registered,Great Britain,,,,,05/03/2013,True,True,True,False,,,The UK Life Party,,05/03/2013 15:57:59,31/12
PP733,Lincolnshire Independents Lincolnshire First,Political Party,Registered,Great Britain,,,,,19/12/2008,True,False,False,False,,,Lincolnshire Independents,,19/12/2008 00:00:00,31/12
PP733,Lincolnshire Independents Lincolnshire First,Political Party,Registered,Great Britain,,,,,19/12/2008,True,False,False,False,,,"Lincolnshire Independents, putting Lincolnshire People First",,19/12/2008 00:00:00,31/12
PP733,Lincolnshire Independents Lincolnshire First,Political Party,Registered,Great Britain,,,,,19/12/2008,True,False,False,False,,,Lincolnshire Independents - Lincoln,,19/12/2008 00:00:00,31/12
PP733,Lincolnshire Independents Lincolnshire First,Political Party,Registered,Great Britain,,,,,19/12/2008,True,False,False,False,,,Lincolnshire Independents - Giving Boston a Voice,,19/12/2008 00:00:00,31/12
PP733,Lincolnshire Independents Lincolnshire First,Political Party,Registered,Great Britain,,,,,19/12/2008,True,False,False,False,,,Lincolnshire Independents - Sleaford,,19/12/2008 00:00:00,31/12
PP733,Lincolnshire Independents Lincolnshire First,Political Party,Registered,Great Britain,,,,,19/12/2008,True,False,False,False,,,"Lincolnshire Independent, Lincolnshire First",,19/12/2008 00:00:00,31/12
PP733,Lincolnshire Independents Lincolnshire First,Political Party,Registered,Great Britain,,,,,19/12/2008,True,False,False,False,,,Lincolnshire Independents - South Holland,,19/12/2008 00:00:00,31/12
PP733,Lincolnshire Independents Lincolnshire First,Political Party,Registered,Great Britain,,,,,19/12/2008,True,False,False,False,,,Lincolnshire Independents - North Kesteven,,22/08/2014 17:44:57,31/12
PP733,Lincolnshire Independents Lincolnshire First,Political Party,Registered,Great Britain,,,,,19/12/2008,True,False,False,False,,,Lincolnshire Independents - South Kesteven,,22/08/2014 17:44:57,31/12
PP733,Lincolnshire Independents Lincolnshire First,Political Party,Registered,Great Britain,,,,,19/12/2008,True,False,False,False,,,Lincolnshire First Lincolnshire Independent,,23/03/2021 15:06:16,31/12
PP4038,Link Party,Political Party,Registered,Great Britain,,,,,14/03/2016,True,True,True,False,,,,,,31/12
PP702,Llais Gwynedd - The Voice of Gwynedd,Political Party,Registered,Great Britain,,,,,19/03/2008,False,False,True,False,,,,,,31/12
PP6405,Llantwit First Independents,Political Party,Registered,Great Britain,,,,,20/03/2017,False,False,True,False,,,,,,31/12
PP7960,Local Alliance,Political Party,Registered,Great Britain,,,,,05/02/2019,True,False,False,False,,,,,,31/12
PPm12809,Local Independents for Tiverton,Minor Party,Registered,,,,,,25/05/2021,True,False,False,True,,,,,,
PP9095,Londependence,Political Party,Registered,Great Britain,,,,,21/06/2019,True,False,False,False,,,The Londependence Party,,21/06/2019 10:58:02,31/12
PP9095,Londependence,Political Party,Registered,Great Britain,,,,,21/06/2019,True,False,False,False,,,Londependence Party,,21/06/2019 10:58:02,31/12
PP9095,Londependence,Political Party,Registered,Great Britain,,,,,21/06/2019,True,False,False,False,,,Londependence – for London Independence,,21/06/2019 10:58:02,31/12
PP9095,Londependence,Political Party,Registered,Great Britain,,,,,21/06/2019,True,False,False,False,,,Londependence – the party for London,,21/06/2019 10:58:02,31/12
PP9095,Londependence,Political Party,Registered,Great Britain,,,,,21/06/2019,True,False,False,False,,,Londependence – the London Independence Party,,21/06/2019 10:58:02,31/12
PP12772,London Real Party,Political Party,Registered,Great Britain,,,,,16/03/2021,True,False,False,False,,,London Real Party – Transform London,,16/03/2021 17:21:49,31/12
